Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,taux_absence,heures_moy_par_jour,total_heures_travaillees
29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,2698,Female,4,Laboratory Technician,Divorced,36460,1.0,14,0,10.0,3,10,8,8,4,3,2.0,1.0,3.0,12.26,8.01,1834.54
32,No,Travel_Rarely,Human Resources,22,3,Human Resources,2699,Female,2,Research Director,Divorced,74460,0.0,19,0,7.0,3,6,0,5,3,3,1.0,2.0,2.0,10.73,10.7,2493.06
22,No,Non-Travel,Research & Development,8,3,Life Sciences,2700,Female,3,Sales Executive,Divorced,108510,1.0,16,1,1.0,2,1,0,0,4,3,4.0,4.0,2.0,6.51,9.99,2437.01
53,No,Travel_Rarely,Research & Development,11,3,Medical,2701,Male,2,Manager,Married,21090,2.0,13,0,31.0,3,25,3,7,3,3,1.0,4.0,3.0,8.81,8.01,1907.15
38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,2702,Female,1,Manufacturing Director,Single,37220,5.0,14,0,6.0,0,3,1,2,3,3,4.0,4.0,3.0,8.81,9.68,2303.81
24,No,Non-Travel,Research & Development,1,5,Life Sciences,2703,Male,3,Research Scientist,Divorced,93800,0.0,16,0,5.0,2,4,1,3,2,3,1.0,3.0,2.0,9.96,6.9,1621.94
36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,2704,Male,1,Research Director,Single,54860,7.0,12,1,10.0,2,5,0,3,3,3,3.0,1.0,3.0,12.64,6.5,1482.19
34,No,Travel_Rarely,Sales,24,3,Marketing,2705,Male,4,Research Scientist,Single,27420,0.0,11,1,13.0,2,12,2,11,3,3,1.0,2.0,3.0,6.51,6.12,1493.47
21,No,Travel_Rarely,Sales,2,3,Life Sciences,2706,Male,2,Manufacturing Director,Single,137570,1.0,12,1,0.0,3,0,0,0,3,3,3.0,4.0,3.0,11.49,5.98,1381.53
34,Yes,Travel_Rarely,Sales,15,2,Marketing,2707,Female,2,Research Scientist,Single,84630,2.0,13,0,8.0,2,4,1,3,1,3,2.0,1.0,3.0,6.13,7.79,1907.63
53,No,Travel_Rarely,Sales,2,1,Life Sciences,2708,Male,5,Human Resources,Divorced,31620,4.0,15,0,26.0,4,14,4,8,3,3,3.0,3.0,2.0,7.66,7.5,1807.48
32,Yes,Travel_Frequently,Research & Development,10,3,Medical,2709,Female,2,Manufacturing Director,Single,165980,1.0,13,0,10.0,2,10,6,7,3,3,2.0,1.0,3.0,6.9,9.49,2306.46
42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,2710,Male,2,Laboratory Technician,Married,66510,0.0,20,0,10.0,5,9,4,2,2,4,3.0,2.0,3.0,10.34,6.88,1610.97
44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,2711,Female,1,Manufacturing Director,Married,23450,3.0,15,2,24.0,0,22,5,17,3,3,1.0,4.0,3.0,8.81,7.09,1688.55
46,No,Travel_Rarely,Sales,2,3,Life Sciences,2712,Female,1,Research Scientist,Single,34200,3.0,13,2,22.0,3,2,2,1,1,3,2.0,1.0,2.0,9.2,8.01,1899.47
33,No,Travel_Rarely,Sales,3,3,Medical,2713,Male,1,Manufacturing Director,Single,43730,4.0,14,0,7.0,3,1,0,0,3,3,3.0,4.0,3.0,8.81,6.46,1537.7
44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,2714,Male,5,Healthcare Representative,Married,47590,2.0,21,0,9.0,2,4,1,3,3,4,4.0,4.0,4.0,8.81,8.5,2022.53
30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,2715,Female,1,Research Scientist,Single,53010,1.0,16,1,10.0,3,10,1,8,3,3,4.0,3.0,3.0,7.28,6.1,1475.54
39,Yes,Travel_Rarely,Human Resources,1,4,Medical,2716,Male,1,Sales Executive,Married,36730,3.0,14,1,19.0,3,1,0,0,3,3,4.0,4.0,4.0,8.81,6.49,1544.5
24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,2717,Male,3,Sales Executive,Married,47680,2.0,11,1,6.0,2,2,2,0,2,3,2.0,4.0,2.0,7.28,9.69,2344.96
43,No,Travel_Rarely,Sales,9,5,Technical Degree,2718,Female,1,Research Director,Divorced,12740,1.0,19,0,6.0,3,5,1,4,2,3,4.0,3.0,2.0,6.51,6.5,1585.89
50,Yes,Travel_Rarely,Research & Development,12,4,Medical,2719,Male,1,Research Director,Married,49000,1.0,11,0,3.0,3,3,0,2,2,3,1.0,3.0,3.0,8.43,8.89,2125.74
35,No,Travel_Rarely,Sales,2,4,Marketing,2720,Male,3,Manufacturing Director,Married,104660,1.0,13,0,2.0,1,2,2,2,3,3,4.0,4.0,3.0,9.58,7.1,1676.56
36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,2721,Female,4,Sales Executive,Married,170070,9.0,12,1,6.0,2,1,0,0,2,3,2.0,1.0,4.0,11.88,9.13,2100.09
33,No,Travel_Frequently,Sales,9,2,Marketing,2722,Male,4,Human Resources,Married,29090,2.0,11,0,10.0,2,5,1,3,2,3,3.0,1.0,3.0,9.96,6.6,1550.79
35,No,Travel_Rarely,Research & Development,10,1,Medical,2723,Male,1,Research Scientist,Divorced,57650,1.0,14,1,1.0,2,1,0,0,3,3,3.0,4.0,3.0,8.81,6.19,1472.43
27,No,Travel_Rarely,Sales,8,2,Marketing,2724,Female,3,Research Scientist,Divorced,45990,1.0,15,1,1.0,3,1,0,0,2,3,4.0,1.0,3.0,8.43,7.59,1813.89
26,Yes,Travel_Rarely,Sales,4,3,Marketing,2725,Male,2,Manager,Single,24040,1.0,12,0,1.0,6,1,0,1,3,3,1.0,3.0,2.0,7.28,7.7,1863.43
27,No,Travel_Frequently,Sales,24,3,Life Sciences,2726,Male,4,Healthcare Representative,Single,31720,1.0,20,1,9.0,1,9,1,7,3,4,4.0,3.0,3.0,11.49,6.77,1564.69
30,No,Travel_Frequently,Research & Development,1,4,Medical,2727,Male,1,Research Scientist,Single,20330,1.0,14,1,12.0,3,12,3,7,1,3,3.0,4.0,3.0,6.9,6.81,1655.64
41,Yes,Travel_Rarely,Sales,20,4,Marketing,2728,Male,2,Sales Executive,Married,102090,1.0,13,1,23.0,2,22,15,8,3,3,2.0,3.0,3.0,8.43,6.01,1435.59
34,No,Non-Travel,Research & Development,7,2,Technical Degree,2729,Female,1,Research Scientist,Single,86200,0.0,13,1,10.0,2,9,8,7,2,3,2.0,3.0,3.0,9.96,7.78,1828.1
37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,2730,Female,3,Sales Executive,Married,20640,4.0,16,0,8.0,3,1,0,0,2,3,2.0,2.0,3.0,11.88,6.08,1399.18
46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,2731,Male,3,Sales Executive,Single,40350,4.0,14,1,14.0,2,9,0,8,3,3,1.0,4.0,3.0,11.49,9.3,2147.29
35,No,Travel_Rarely,Research & Development,8,4,Medical,2732,Female,3,Research Scientist,Married,38380,1.0,16,1,1.0,2,1,0,1,3,3,4.0,4.0,3.0,8.81,6.92,1646.94
48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,2733,Female,1,Sales Executive,Single,45910,9.0,16,0,23.0,6,1,0,0,1,3,1.0,3.0,3.0,10.34,9.31,2178.37
28,Yes,Travel_Rarely,Research & Development,10,1,Medical,2734,Male,1,Sales Executive,Single,25610,1.0,22,1,2.0,3,2,2,2,3,4,3.0,3.0,2.0,7.66,10.67,2571.87
44,No,Travel_Rarely,Research & Development,1,1,Medical,2735,Female,3,Research Scientist,Divorced,15630,5.0,12,2,9.0,3,4,1,3,3,3,2.0,1.0,2.0,9.2,9.39,2225.72
35,No,Non-Travel,Research & Development,5,4,Technical Degree,2736,Female,3,Manufacturing Director,Married,48980,2.0,15,2,10.0,2,4,2,3,3,3,3.0,1.0,3.0,10.34,9.48,2219.33
26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,2737,Female,3,Sales Executive,Married,47890,7.0,20,1,5.0,2,2,0,0,3,4,3.0,4.0,2.0,8.05,10.19,2446.12
33,No,Travel_Frequently,Sales,29,4,Life Sciences,2738,Female,1,Human Resources,Single,31800,1.0,14,1,15.0,2,15,8,12,3,3,1.0,4.0,3.0,6.13,8.22,2014.64
35,No,Travel_Frequently,Research & Development,15,3,Medical,2739,Male,3,Manufacturing Director,Married,65490,1.0,20,0,9.0,3,9,1,8,3,4,2.0,1.0,2.0,11.88,6.48,1489.88
35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,2740,Female,1,Laboratory Technician,Married,63880,3.0,13,0,4.0,6,2,2,2,2,3,3.0,1.0,3.0,6.13,8.8,2155.35
31,No,Travel_Rarely,Sales,10,2,Life Sciences,2741,Female,2,Research Scientist,Divorced,112440,3.0,12,1,10.0,3,7,1,7,3,3,4.0,4.0,2.0,13.03,6.08,1380.15
37,No,Travel_Rarely,Sales,4,3,Marketing,2742,Male,4,Human Resources,Divorced,160320,1.0,13,0,7.0,2,7,0,7,3,3,1.0,3.0,4.0,10.34,7.41,1734.59
32,No,Travel_Rarely,Research & Development,21,3,Other,2743,Male,2,Sales Executive,Married,23620,1.0,11,0,9.0,2,9,7,8,3,3,1.0,4.0,3.0,10.34,8.11,1898.24
38,No,Travel_Frequently,Research & Development,25,3,Medical,2744,Male,2,Manufacturing Director,Single,163280,1.0,17,3,10.0,2,10,9,9,3,3,4.0,4.0,3.0,12.64,6.18,1410.09
50,No,Travel_Rarely,Sales,2,4,Marketing,2745,Female,4,Research Scientist,Divorced,83760,5.0,14,3,29.0,2,27,13,8,3,3,2.0,3.0,2.0,6.13,9.53,2334.65
59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2746,Male,1,Laboratory Technician,Single,166060,7.0,11,0,28.0,6,21,7,9,3,3,1.0,1.0,2.0,8.05,6.9,1656.83
36,No,Travel_Rarely,Sales,1,2,Marketing,2747,Female,2,Sales Executive,Divorced,86060,1.0,14,2,17.0,3,17,12,8,3,3,3.0,3.0,3.0,8.81,6.0,1429.05
55,No,Travel_Rarely,Research & Development,7,3,Medical,2748,Male,3,Research Scientist,Divorced,22720,2.0,17,1,21.0,2,5,0,2,3,3,4.0,3.0,3.0,11.88,8.12,1867.04
36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,2749,Female,2,Laboratory Technician,Single,20180,1.0,13,0,6.0,5,6,0,3,3,3,2.0,2.0,3.0,8.05,7.21,1730.84
45,No,Travel_Rarely,Research & Development,1,2,Medical,2750,Female,1,Sales Executive,Divorced,70830,2.0,12,1,25.0,5,1,0,0,3,3,2.0,1.0,3.0,8.81,6.77,1611.44
35,No,Travel_Frequently,Human Resources,9,3,Other,2751,Female,2,Sales Representative,Married,40840,4.0,13,1,5.0,3,3,1,2,3,3,2.0,1.0,2.0,10.73,6.08,1417.27
36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,2752,Male,4,Laboratory Technician,Married,144110,0.0,18,3,2.0,2,1,0,0,4,3,4.0,3.0,2.0,8.05,8.87,2129.52
59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,2753,Male,3,Research Scientist,Single,23080,7.0,19,1,20.0,4,4,1,3,2,3,1.0,3.0,2.0,9.58,6.81,1606.96
29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,2754,Female,1,Sales Representative,Married,48410,0.0,11,0,6.0,3,5,0,4,3,3,3.0,2.0,3.0,7.28,7.8,1887.01
31,No,Travel_Rarely,Research & Development,3,2,Medical,2755,Female,3,Sales Executive,Single,42850,1.0,21,1,1.0,2,1,1,0,1,4,3.0,2.0,3.0,8.43,6.31,1507.85
32,No,Travel_Rarely,Sales,3,4,Life Sciences,2756,Male,2,Manufacturing Director,Married,97150,1.0,15,1,10.0,1,10,0,9,2,3,2.0,2.0,3.0,9.96,7.5,1763.01
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2757,Male,2,Sales Representative,Married,43200,3.0,17,0,5.0,2,1,0,0,3,3,2.0,4.0,3.0,9.58,7.19,1697.42
31,No,Travel_Rarely,Research & Development,27,3,Medical,2758,Female,2,Research Director,Single,21320,1.0,18,0,11.0,3,11,1,8,3,3,3.0,4.0,3.0,6.9,6.1,1483.1
35,No,Travel_Rarely,Research & Development,2,4,Medical,2759,Male,2,Healthcare Representative,Single,101240,0.0,14,1,16.0,2,15,2,8,4,3,3.0,1.0,3.0,13.03,6.04,1370.27
45,No,Travel_Rarely,Human Resources,14,3,Human Resources,2760,Female,1,Sales Executive,Married,54730,4.0,13,0,17.0,3,0,0,0,1,3,4.0,1.0,4.0,12.26,8.94,2047.78
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2761,Female,3,Sales Executive,Single,52070,4.0,17,3,16.0,3,5,0,2,3,3,1.0,3.0,4.0,12.64,6.59,1503.0
46,No,Travel_Rarely,Research & Development,9,3,Medical,2762,Male,3,Manager,Divorced,164370,8.0,15,1,16.0,0,4,0,2,3,3,2.0,2.0,3.0,10.73,10.29,2397.96
30,No,Travel_Rarely,Sales,18,3,Life Sciences,2763,Male,4,Human Resources,Married,22960,1.0,18,1,10.0,2,10,3,0,3,3,4.0,4.0,2.0,11.49,9.19,2123.74
35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,2764,Female,3,Human Resources,Single,40690,1.0,13,0,6.0,5,6,0,4,3,3,2.0,3.0,3.0,11.11,7.9,1833.71
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2765,Female,2,Laboratory Technician,Married,74410,3.0,12,1,24.0,4,1,1,0,3,3,1.0,4.0,3.0,12.64,6.69,1525.11
38,No,Non-Travel,Sales,11,1,Marketing,2766,Male,2,Laboratory Technician,Divorced,24300,7.0,13,2,17.0,2,13,1,9,4,3,2.0,4.0,3.0,8.05,8.8,2111.88
34,No,Travel_Rarely,Research & Development,8,2,Medical,2767,Male,1,Research Scientist,Married,58780,1.0,14,0,5.0,1,5,1,3,3,3,1.0,2.0,3.0,13.03,7.97,1809.05
56,No,Travel_Rarely,Human Resources,2,1,Medical,2768,Male,2,Sales Executive,Single,26440,4.0,11,1,37.0,2,6,0,2,3,3,4.0,4.0,2.0,9.2,6.3,1493.82
23,No,Travel_Rarely,Research & Development,10,3,Medical,2769,Male,2,Laboratory Technician,Divorced,64390,3.0,22,3,3.0,2,0,0,0,3,4,3.0,1.0,3.0,7.28,6.4,1548.97
51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,2770,Female,5,Manufacturing Director,Married,24510,3.0,17,0,10.0,2,4,0,3,2,3,4.0,4.0,3.0,7.28,6.68,1616.69
30,No,Travel_Rarely,Sales,8,2,Technical Degree,2771,Male,1,Sales Representative,Married,63920,1.0,21,1,11.0,2,11,10,8,4,4,3.0,4.0,3.0,7.28,7.58,1834.43
46,Yes,Travel_Rarely,Sales,1,2,Medical,2772,Female,2,Research Scientist,Single,97140,1.0,22,0,9.0,0,9,4,7,3,4,3.0,4.0,3.0,9.96,6.21,1459.9
40,No,Travel_Frequently,Research & Development,6,3,Medical,2773,Male,1,Healthcare Representative,Married,60770,1.0,16,2,22.0,2,22,11,11,2,3,3.0,2.0,2.0,8.05,7.39,1774.34
51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,2774,Female,5,Sales Representative,Single,24500,0.0,12,1,11.0,2,10,1,0,3,3,3.0,4.0,1.0,5.36,10.11,2496.69
30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,2775,Male,1,Manufacturing Director,Divorced,92500,1.0,12,3,11.0,0,11,2,7,3,3,3.0,2.0,2.0,10.73,8.09,1883.9
46,No,Travel_Frequently,Research & Development,12,1,Medical,2776,Male,1,Laboratory Technician,Married,20740,2.0,15,1,21.0,3,10,9,5,3,3,3.0,1.0,2.0,6.51,9.03,2203.27
32,No,Travel_Rarely,Sales,15,3,Marketing,2777,Male,1,Research Scientist,Single,101690,1.0,14,0,12.0,6,11,5,7,2,3,2.0,3.0,3.0,9.96,7.27,1707.51
54,No,Travel_Rarely,Research & Development,25,1,Medical,2778,Female,1,Laboratory Technician,Married,48550,9.0,25,1,16.0,2,4,0,3,2,4,1.0,3.0,1.0,9.58,7.63,1800.44
24,No,Travel_Rarely,Sales,6,2,Marketing,2779,Male,2,Research Scientist,Married,40870,0.0,20,3,4.0,1,3,0,2,3,4,1.0,3.0,2.0,9.2,7.78,1843.92
28,No,Non-Travel,Sales,9,4,Medical,2780,Male,2,Laboratory Technician,Married,23670,1.0,13,0,5.0,2,5,0,4,2,3,2.0,3.0,4.0,11.88,5.98,1376.24
58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,2781,Male,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,8,4,3,4.0,3.0,2.0,6.51,7.1,1733.26
44,No,Non-Travel,Research & Development,23,2,Medical,2782,Female,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2,2,3,2.0,2.0,4.0,8.05,6.71,1610.17
37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,2783,Male,2,Healthcare Representative,Divorced,54840,4.0,17,0,7.0,4,3,0,2,3,3,3.0,1.0,3.0,6.13,10.15,2486.97
32,No,Travel_Rarely,Human Resources,12,2,Human Resources,2784,Female,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,0,2,3,4.0,1.0,3.0,12.26,7.98,1827.41
20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,2785,Female,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,0,3,4,4.0,4.0,3.0,10.73,10.73,2499.13
34,No,Travel_Rarely,Research & Development,1,4,Other,2786,Male,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,10,2,4,1.0,3.0,3.0,6.9,7.59,1844.2
37,No,Non-Travel,Sales,24,2,Life Sciences,2787,Male,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,0,3,4,3.0,4.0,4.0,10.73,7.76,1808.85
59,No,Non-Travel,Research & Development,12,2,Life Sciences,2788,Male,2,Sales Executive,Married,47230,9.0,14,0,30.0,0,3,2,2,3,3,3.0,4.0,3.0,9.96,7.19,1690.26
50,No,Travel_Frequently,Research & Development,3,4,Medical,2789,Male,4,Research Scientist,Married,61420,3.0,13,2,28.0,3,8,0,7,2,3,1.0,2.0,2.0,5.36,9.61,2374.8
25,Yes,Travel_Rarely,Sales,10,1,Marketing,2790,Male,2,Research Director,Single,82370,1.0,13,0,6.0,6,6,0,3,2,3,3.0,3.0,3.0,8.81,8.53,2030.79
25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,2791,Male,1,Laboratory Technician,Married,88530,1.0,22,1,2.0,3,2,2,1,3,4,4.0,4.0,3.0,11.88,7.7,1771.35
22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,2792,Male,1,Sales Representative,Single,193310,1.0,12,1,1.0,2,0,0,0,3,3,2.0,4.0,3.0,11.88,6.31,1451.72
51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,2793,Female,1,Sales Executive,Single,20730,3.0,14,1,23.0,4,13,12,8,3,3,1.0,1.0,2.0,7.28,7.47,1808.89
34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,2794,Female,5,Sales Executive,Single,55620,1.0,15,0,9.0,3,9,0,6,3,3,1.0,3.0,3.0,11.11,8.2,1901.43
54,No,Non-Travel,Research & Development,9,3,Life Sciences,2795,Male,1,Laboratory Technician,Single,196130,2.0,17,0,23.0,5,5,4,4,3,3,4.0,4.0,3.0,10.73,8.08,1881.52
24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,2796,Male,2,Laboratory Technician,Married,34070,0.0,13,1,6.0,4,5,1,2,3,3,2.0,3.0,3.0,11.49,6.53,1508.64
34,No,Travel_Rarely,Sales,4,3,Marketing,2797,Female,2,Sales Representative,Divorced,50630,6.0,12,1,12.0,2,1,0,0,3,3,3.0,2.0,3.0,13.03,6.02,1366.46
37,No,Travel_Rarely,Sales,6,1,Technical Degree,2798,Male,1,Laboratory Technician,Single,46390,2.0,12,2,12.0,3,5,1,3,3,3,3.0,4.0,3.0,12.26,6.22,1424.27
34,No,Travel_Rarely,Sales,9,2,Medical,2799,Male,2,Healthcare Representative,Single,48760,2.0,21,1,14.0,3,11,5,8,3,4,3.0,1.0,3.0,12.26,7.89,1807.27
36,No,Travel_Frequently,Human Resources,7,3,Medical,2800,Male,1,Research Scientist,Married,26900,0.0,11,0,10.0,1,9,2,8,3,3,2.0,4.0,3.0,6.13,8.03,1966.58
36,No,Travel_Rarely,Research & Development,1,3,Medical,2801,Female,2,Manufacturing Director,Divorced,175670,5.0,13,0,7.0,6,1,0,0,3,3,1.0,4.0,3.0,11.11,7.51,1741.43
43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,2802,Male,1,Sales Executive,Married,24080,1.0,12,1,25.0,3,25,4,12,3,3,3.0,4.0,4.0,6.51,8.67,2114.75
30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,2803,Female,3,Healthcare Representative,Divorced,28140,1.0,24,0,10.0,2,10,0,9,3,4,1.0,3.0,2.0,9.2,7.91,1874.98
33,No,Non-Travel,Sales,7,3,Life Sciences,2804,Male,2,Sales Executive,Married,112450,0.0,21,0,8.0,3,7,0,7,3,4,3.0,2.0,4.0,11.49,6.74,1556.15
56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,2805,Male,2,Laboratory Technician,Married,33120,9.0,19,0,7.0,1,5,4,3,1,3,2.0,2.0,3.0,9.58,9.0,2124.86
51,No,Travel_Rarely,Research & Development,3,2,Other,2806,Female,2,Sales Representative,Single,190490,7.0,14,1,23.0,2,20,15,15,3,3,1.0,3.0,3.0,9.58,6.72,1585.56
31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,2807,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7,3,4,2.0,3.0,2.0,10.73,8.4,1956.32
26,No,Travel_Rarely,Sales,17,3,Medical,2808,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3,2,3,3.0,2.0,2.0,12.64,7.72,1759.77
58,Yes,Travel_Rarely,Sales,2,2,Medical,2809,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6,2,3,4.0,4.0,2.0,8.81,7.57,1800.91
19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,2810,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0,3,4,4.0,3.0,2.0,8.43,9.41,2249.07
22,No,Travel_Rarely,Sales,29,4,Technical Degree,2811,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1,3,3,3.0,4.0,3.0,11.49,6.4,1477.84
49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2812,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11,2,3,3.0,1.0,2.0,9.96,7.2,1691.27
43,No,Travel_Frequently,Sales,2,2,Life Sciences,2813,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2,4,3,2.0,3.0,3.0,6.13,7.99,1957.56
50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,2814,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1,4,3,3.0,4.0,3.0,12.26,7.08,1622.31
31,Yes,Travel_Rarely,Research & Development,15,1,Medical,2815,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2,2,4,2.0,3.0,3.0,8.05,8.39,2012.66
41,No,Travel_Rarely,Research & Development,17,2,Other,2816,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7,1,3,3.0,3.0,3.0,6.9,8.09,1965.63
26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,2817,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7,4,3,3.0,3.0,3.0,10.34,7.88,1843.69
36,No,Travel_Rarely,Human Resources,25,1,Human Resources,2818,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1,4,4,2.0,2.0,3.0,6.13,6.79,1664.09
51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,2819,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3,4,3,1.0,4.0,3.0,8.81,7.19,1712.05
39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,2820,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9,4,3,4.0,3.0,4.0,9.58,7.93,1872.21
25,No,Travel_Rarely,Sales,29,1,Medical,2821,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2,2,3,1.0,3.0,3.0,7.66,7.79,1876.21
30,No,Travel_Rarely,Research & Development,21,1,Medical,2822,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7,3,3,3.0,4.0,1.0,12.26,10.03,2297.02
32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,2823,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4,2,3,1.0,1.0,4.0,7.28,7.92,1915.51
45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,2824,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3,3,4,3.0,4.0,2.0,10.34,7.41,1733.91
38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,2825,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2,3,3,4.0,3.0,3.0,12.26,10.43,2387.57
30,No,Travel_Rarely,Sales,13,3,Marketing,2826,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4,4,3,1.0,3.0,2.0,6.9,6.69,1626.63
32,No,Travel_Frequently,Sales,2,3,Marketing,2827,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7,3,4,4.0,4.0,4.0,11.49,6.49,1499.07
30,No,Travel_Rarely,Research & Development,1,3,Medical,2828,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2,3,3,4.0,1.0,3.0,11.88,6.67,1535.22
30,No,Travel_Rarely,Sales,9,3,Medical,2829,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2,3,3,2.0,4.0,3.0,10.34,6.43,1504.71
41,No,Travel_Frequently,Sales,10,2,Medical,2830,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7,2,3,4.0,1.0,2.0,9.96,7.28,1711.21
41,No,Travel_Rarely,Research & Development,10,4,Medical,2831,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4,4,3,3.0,1.0,3.0,9.96,8.0,1879.08
19,No,Travel_Rarely,Research & Development,1,3,Other,2832,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0,2,3,2.0,2.0,3.0,8.81,6.41,1526.28
40,No,Travel_Frequently,Research & Development,26,4,Medical,2833,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13,3,3,2.0,2.0,3.0,9.58,7.02,1657.35
35,No,Travel_Rarely,Sales,8,1,Marketing,2834,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6,3,3,3.0,2.0,3.0,9.96,7.36,1729.06
53,No,Travel_Rarely,Sales,14,2,Life Sciences,2835,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5,2,3,2.0,3.0,1.0,9.96,10.93,2569.19
45,No,Travel_Rarely,Sales,1,4,Technical Degree,2836,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15,3,3,2.0,2.0,1.0,7.28,6.84,1656.21
